iotahr.punjab.gov.pk 103.226.216.195 
irrigationhr.punjab.gov.pk 103.226.216.195 
labourhr.punjab.gov.pk 103.226.216.195 
lfahr.punjab.gov.pk 103.226.216.195 
lgcdhr.punjab.gov.pk 103.226.216.195 
litlahore.punjab.gov.pk 103.226.216.195 
livestockhr.punjab.gov.pk 103.226.216.195 
lms.punjab.gov.pk 103.226.216.195 
lnpfhr.punjab.gov.pk 103.226.216.195 
mms.punjab.gov.pk 103.226.216.195 
mnms.punjab.gov.pk 103.226.216.195 
pessihr.punjab.gov.pk 103.226.216.195 
phasurvey.punjab.gov.pk 103.226.216.195 
pndhr.punjab.gov.pk 103.226.216.195 
populationhr.punjab.gov.pk 103.226.216.195 
prosecutionhr.punjab.gov.pk 103.226.216.195 
rasta.punjab.gov.pk 103.226.216.195 
salamsialkot.punjab.gov.pk 103.226.216.195 
sarkarsialkot.punjab.gov.pk 103.226.216.195 
specialeduhr.punjab.gov.pk 103.226.216.195 
tms.punjab.gov.pk 103.226.216.195 
www.asf.punjab.gov.pk 103.226.216.195 
www.cmms.punjab.gov.pk 103.226.216.195 
www.dcb.punjab.gov.pk 103.226.216.195 
www.dlas.punjab.gov.pk 103.226.216.195 
www.echallaning.punjab.gov.pk 103.226.216.195 
www.excisehr.punjab.gov.pk 103.226.216.195 
www.freelance.pitb.gov.pk 103.226.216.195 
www.gbs.punjab.gov.pk 103.226.216.195 
www.hehr.punjab.gov.pk 103.226.216.195 
www.hrdistrict.punjab.gov.pk 103.226.216.195 
www.hr.punjab.gov.pk 103.226.216.195 
www.iotahr.punjab.gov.pk 103.226.216.195 
www.lfahr.punjab.gov.pk 103.226.216.195 
www.litlahore.punjab.gov.pk 103.226.216.195 
www.mms.punjab.gov.pk 103.226.216.195 
www.mnms.punjab.gov.pk 103.226.216.195 
www.pessihr.punjab.gov.pk 103.226.216.195 
www.pndhr.punjab.gov.pk 103.226.216.195 
www.phasurvey.punjab.gov.pk 103.226.216.195 
www.rasta.punjab.gov.pk 103.226.216.195 
www.salamsialkot.punjab.gov.pk 103.226.216.195 
www.sarkarsialkot.punjab.gov.pk 103.226.216.195 
www.tms.punjab.gov.pk 103.226.216.195 
www.yims.punjab.gov.pk 103.226.216.195 
yims.punjab.gov.pk 103.226.216.195 
zims.punjab.gov.pk 103.226.216.195 
dev.itsp.pitb.gov.pk 103.226.216.197 
dev.snc.pitb.gov.pk 103.226.216.197 
itsp.punjab.gov.pk 103.226.216.197 
www.itsp.punjab.gov.pk 103.226.216.197 
rehnumai.punjab.gov.pk 103.226.216.198 
www.rehnumai.punjab.gov.pk 103.226.216.198 
schoolportal.punjab.gov.pk 103.226.216.199 
www.schoolportal.punjab.gov.pk 103.226.216.199 
dsspnd.punjab.gov.pk 103.226.216.200 
hrmispnd.punjab.gov.pk 103.226.216.200 
amshealth.punjab.gov.pk 103.226.216.202 
abad.pitb.gov.pk 103.226.216.204 
abad.punjab.gov.pk 103.226.216.204 
atk.pitb.gov.pk 103.226.216.204 
bahawalnagar.punjab.gov.pk 103.226.216.204 
bahawalpur.punjab.gov.pk 103.226.216.204 
balochistanpolice.punjab.gov.pk 103.226.216.204 
bhakkar.punjab.gov.pk 103.226.216.204 
bol7.pitb.gov.pk 103.226.216.204 
business.punjab.gov.pk 103.226.216.204 
cbs.punjab.gov.pk 103.226.216.204 
ccc7.pitb.gov.pk 103.226.216.204 
chakwal.punjab.gov.pk 103.226.216.204 
chiniot.punjab.gov.pk 103.226.216.204 
chm.punjab.gov.pk 103.226.216.204 
cmm.pitb.gov.pk 103.226.216.204 
deabwn.pitb.gov.pk 103.226.216.204 
dgkhan.punjab.gov.pk 103.226.216.204 
dhqattock.punjab.gov.pk 103.226.216.204 
dhqbahawalnagar.punjab.gov.pk 103.226.216.204 
dhqbhakkar.punjab.gov.pk 103.226.216.204 
dhqchakwal.punjab.gov.pk 103.226.216.204 
dhqhafizabad.punjab.gov.pk 103.226.216.204 
dhqchiniot.punjab.gov.pk 103.226.216.204 
dhqjhang.punjab.gov.pk 103.226.216.204 
dhqjhelum.punjab.gov.pk 103.226.216.204 
dhqkasur.punjab.gov.pk 103.226.216.204 
dhqkhanewal.punjab.gov.pk 103.226.216.204 
dhqkhushab.punjab.gov.pk 103.226.216.204 
dhqkwl.pitb.gov.pk 103.226.216.204 
dhqlodhran.punjab.gov.pk 103.226.216.204 
dhqlayyah.punjab.gov.pk 103.226.216.204 
dhqmbdin.punjab.gov.pk 103.226.216.204 
dhqmianwali.punjab.gov.pk 103.226.216.204 
dhqmultan.punjab.gov.pk 103.226.216.204 
dhqmuzaffargarh.punjab.gov.pk 103.226.216.204 
dhqnankana.punjab.gov.pk 103.226.216.204 
dhqnarowal.punjab.gov.pk 103.226.216.204 
dhqokara.punjab.gov.pk 103.226.216.204 
dhqokarasouth.punjab.gov.pk 103.226.216.204 
dhqpakpattan.punjab.gov.pk 103.226.216.204 
dhqrajanpur.punjab.gov.pk 103.226.216.204 
dhqsheikhupura.punjab.gov.pk 103.226.216.204 
dhqttsingh.punjab.gov.pk 103.226.216.204 
dhqvehari.punjab.gov.pk 103.226.216.204 
dposkt.punjabpolice.gov.pk 103.226.216.204 
dposgd.punjabpolice.gov.pk 103.226.216.204 
dpotts.punjabpolice.gov.pk 103.226.216.204 
dt7.pitb.gov.pk 103.226.216.204 
elibrary.punjab.gov.pk 103.226.216.204 
erozgaar.pitb.gov.pk 103.226.216.204 
erozgar.pitb.gov.pk 103.226.216.204 
excise.punjab.gov.pk 103.226.216.204 
faisalabad.punjab.gov.pk 103.226.216.204 
food.punjab.gov.pk 103.226.216.204 
fsd.pitb.gov.pk 103.226.216.204 
gcwg.punjab.gov.pk 103.226.216.204 
gjt.pitb.gov.pk 103.226.216.204 
grw.pitb.gov.pk 103.226.216.204 
gujrat.punjab.gov.pk 103.226.216.204 
icid2.pitb.gov.pk 103.226.216.204 
iota.punjab.gov.pk 103.226.216.204 
jar.punjab.gov.pk 103.226.216.204 
jhang.punjab.gov.pk 103.226.216.204 
jhelum.punjab.gov.pk 103.226.216.204 
jobbureau.bhakkar.punjab.gov.pk 103.226.216.204 
kasur.punjab.gov.pk 103.226.216.204 
khanewal.punjab.gov.pk 103.226.216.204 
khushab.punjab.gov.pk 103.226.216.204 
lahoredivision.punjab.gov.pk 103.226.216.204 
lahore.punjab.gov.pk 103.226.216.204 
lah.punjab.gov.pk 103.226.216.204 
layyah.punjab.gov.pk 103.226.216.204 
lfa.punjab.gov.pk 103.226.216.204 
lhfcbhakkar.punjab.gov.pk 103.226.216.204 
mag.pitb.gov.pk 103.226.216.204 
multan.punjab.gov.pk 103.226.216.204 
muzaffargarh.punjab.gov.pk 103.226.216.204 
narowal.punjab.gov.pk 103.226.216.204 
natcon18.pctb.punjab.gov.pk 103.226.216.204 
ncd.punjab.gov.pk 103.226.216.204 
nftp.pitb.gov.pk 103.226.216.204 
nicl.punjab.gov.pk 103.226.216.204 
ombuds.pitb.gov.pk 103.226.216.204 
opf7.pitb.gov.pk 103.226.216.204 
pacp.pitb.gov.pk 103.226.216.204 
pafda.pitb.gov.pk 103.226.216.204 
pcp.pmdfc.punjab.gov.pk 103.226.216.204 
pcs.punjab.gov.pk 103.226.216.204 
pecresult.pitb.gov.pk 103.226.216.204 
peeca.punjab.gov.pk 103.226.216.204 
pessi.pitb.gov.pk 103.226.216.204 
pfa2.pitb.gov.pk 103.226.216.204 
pfsa.punjab.gov.pk 103.226.216.204 
pgcamr.pitb.gov.pk 103.226.216.204 
phasgd.pitb.gov.pk 103.226.216.204 
phfmc.pitb.gov.pk 103.226.216.204 
phimc.pitb.gov.pk 103.226.216.204 
phimc.punjab.gov.pk 103.226.216.204 
phota.punjab.gov.pk 103.226.216.204 
piu.punjab.gov.pk 103.226.216.204 
pmbmc.punjab.gov.pk 103.226.216.204 
policy.pitb.gov.pk 103.226.216.204 
poultry.punjab.gov.pk 103.226.216.204 
ppb.punjab.gov.pk 103.226.216.204 
ppr.pitb.gov.pk 103.226.216.204 
ppwd.pitb.gov.pk 103.226.216.204 
pshd.pitb.gov.pk 103.226.216.204 
psic7.pitb.gov.pk 103.226.216.204 
ptegp.punjab.gov.pk 103.226.216.204 
ptegp.pitb.gov.pk 103.226.216.204 
rawalpindi.punjab.gov.pk 103.226.216.204 
regulationswing.punjab.gov.pk 103.226.216.204 
rajanpur.punjab.gov.pk 103.226.216.204 
rjpctb.pitb.gov.pk 103.226.216.204 
rjp.pitb.gov.pk 103.226.216.204 
rykhan.punjab.gov.pk 103.226.216.204 
sac.pitb.gov.pk 103.226.216.204 
sargodha.punjab.gov.pk 103.226.216.204 
sgad.punjab.gov.pk 103.226.216.204 
shadhiliresearchhub.punjab.gov.pk 103.226.216.204 
sheikhupura.punjab.gov.pk 103.226.216.204 
shmed.pitb.gov.pk 103.226.216.204 
sialkot.punjab.gov.pk 103.226.216.204 
skklt.punjab.gov.pk 103.226.216.204 
sportsboard.punjab.gov.pk 103.226.216.204 
swl.pitb.gov.pk 103.226.216.204 
thqbrw.punjab.gov.pk 103.226.216.204 
thqburewala.punjab.gov.pk 103.226.216.204 
thqccw.punjab.gov.pk 103.226.216.204 
thqdaska.punjab.gov.pk 103.226.216.204 
thqdka.punjab.gov.pk 103.226.216.204 
thqgojra.punjab.gov.pk 103.226.216.204 
thqhazro.punjab.gov.pk 103.226.216.204 
thqikl.punjab.gov.pk 103.226.216.204 
thqkotaddu.punjab.gov.pk 103.226.216.204 
thqliqauatpur.punjab.gov.pk 103.226.216.204 
thqmcn.punjab.gov.pk 103.226.216.204 
thqape.punjab.gov.pk 103.226.216.204 
thqsadiqabad.punjab.gov.pk 103.226.216.204 
thqshj.punjab.gov.pk 103.226.216.204 
thqtaunsa.punjab.gov.pk 103.226.216.204 
thqyazman.punjab.gov.pk 103.226.216.204 
training4.pitb.gov.pk 103.226.216.204 
training.pitb.gov.pk 103.226.216.204 
tts.pitb.gov.pk 103.226.216.204 
vhr.pitb.gov.pk 103.226.216.204 
www.abad.punjab.gov.pk 103.226.216.204 
www.bhakkar.punjab.gov.pk 103.226.216.204 
www.business.punjab.gov.pk 103.226.216.204 
www.cbs.punjab.gov.pk 103.226.216.204 
www.chm.punjab.gov.pk 103.226.216.204 
www.dposgd.punjabpolice.gov.pk 103.226.216.204 
www.dposkt.punjabpolice.gov.pk 103.226.216.204 
www.dpotts.punjabpolice.gov.pk 103.226.216.204 
www.elibrary.punjab.gov.pk 103.226.216.204 
www.erozgaar.pitb.gov.pk 103.226.216.204 
www.erozgar.pitb.gov.pk 103.226.216.204 
www.excise.punjab.gov.pk 103.226.216.204 
www.iota.punjab.gov.pk 103.226.216.204 
www.jar.punjab.gov.pk 103.226.216.204 
www.jhelum.punjab.gov.pk 103.226.216.204 
www.lfa.punjab.gov.pk 103.226.216.204 
www.muzaffargarh.punjab.gov.pk 103.226.216.204 
www.nftp.pitb.gov.pk 103.226.216.204 
www.pcmmdc.punjab.gov.pk 103.226.216.204 
www.pcp.pmdfc.punjab.gov.pk 103.226.216.204 
www.pcs.punjab.gov.pk 103.226.216.204 
www.peeca.punjab.gov.pk 103.226.216.204 
www.phimc.punjab.gov.pk 103.226.216.204 
www.phota.punjab.gov.pk 103.226.216.204 
www.piu.punjab.gov.pk 103.226.216.204 
www.pmbmc.punjab.gov.pk 103.226.216.204 
www.policy.pitb.gov.pk 103.226.216.204 
www.poultry.punjab.gov.pk 103.226.216.204 
www.ppb.punjab.gov.pk 103.226.216.204 
www.ptegp.punjab.gov.pk 103.226.216.204 
www.sgad.punjab.gov.pk 103.226.216.204 
www.sportsboard.punjab.gov.pk 103.226.216.204 
www.youth.punjab.gov.pk 103.226.216.204 
youth.punjab.gov.pk 103.226.216.204 
agrismart.pitb.gov.pk 103.226.216.205 
archive.agrismart.pitb.gov.pk 103.226.216.205 
cms.ppmrp.pitb.gov.pk 103.226.216.205 
dev.monitoring.punjab.gov.pk 103.226.216.205 
evaccs.punjab.gov.pk 103.226.216.205 
monitoring.punjab.gov.pk 103.226.216.205 
svn.monitoring.punjab.gov.pk 103.226.216.205 
www.agrismart.pitb.gov.pk 103.226.216.205 
www.archive.agrismart.pitb.gov.pk 103.226.216.205 
www.cms.ppmrp.pitb.gov.pk 103.226.216.205 
www.evaccs.punjab.gov.pk 103.226.216.205 
www.monitoring.punjab.gov.pk 103.226.216.205 
aers.punjab.gov.pk 103.226.216.210 
rca1.accms.punjab.gov.pk 103.226.216.211 
rca.accms.punjab.gov.pk 103.226.216.211 
cdslmob.punjab.gov.pk 103.226.216.212 
crvs.punjab.gov.pk 103.226.216.212 
csvr.punjab.gov.pk 103.226.216.212 
dev-cdslmob.punjab.gov.pk 103.226.216.212 
dev_ses_api.punjab.gov.pk 103.226.216.212 
dev-ses.punjab.gov.pk 103.226.216.212 
ega-mne.punjab.gov.pk 103.226.216.212 
ega-timelog.punjab.gov.pk 103.226.216.212 
hims-rmc.punjab.gov.pk 103.226.216.212 
itms.punjab.gov.pk 103.226.216.212 
phimc-me.punjab.gov.pk 103.226.216.212 
ses_api.punjab.gov.pk 103.226.216.212 
ses.punjab.gov.pk 103.226.216.212 
bmshealth.punjab.gov.pk 103.226.216.216 
www.bmshealth.punjab.gov.pk 103.226.216.216 
afis.punjab.gov.pk 103.226.216.217 
www.afis.punjab.gov.pk 103.226.216.217 
bhu-emr-dev.punjab.gov.pk 103.226.216.218 
dengue_patient.punjab.gov.pk 103.226.216.218 
dev-loaning.punjab.gov.pk 103.226.216.218 
dev-thalassemia.punjab.gov.pk 103.226.216.218 
dtl.punjab.gov.pk 103.226.216.218 
emr-dev.punjab.gov.pk 103.226.216.218 
healthcare.punjab.gov.pk 103.226.216.218 
hfrs.punjab.gov.pk 103.226.216.218 
icd2020.punjab.gov.pk 103.226.216.218 
idc2020.punjab.gov.pk 103.226.216.218 
idsr.punjab.gov.pk 103.226.216.218 
pci.punjab.gov.pk 103.226.216.218 
phf-loaning.punjab.gov.pk 103.226.216.218 
phimc-hr.punjab.gov.pk 103.226.216.218 
pkli-api.punjab.gov.pk 103.226.216.218 
pkli-reports.punjab.gov.pk 103.226.216.218 
police-line.punjab.gov.pk 103.226.216.218 
qmatic.punjab.gov.pk 103.226.216.218 
referral-system.punjab.gov.pk 103.226.216.218 
shps.punjab.gov.pk 103.226.216.218 
sms-portal.punjab.gov.pk 103.226.216.218 
tajzia.punjab.gov.pk 103.226.216.218 
thalassemia.punjab.gov.pk 103.226.216.218 
ventilator.punjab.gov.pk 103.226.216.218 
ventilator-staging.punjab.gov.pk 103.226.216.218 
www.hfrs.punjab.gov.pk 103.226.216.218 
www.icd2020.punjab.gov.pk 103.226.216.218 
www.pkli-reports.punjab.gov.pk 103.226.216.218 
www.thalassemia.punjab.gov.pk 103.226.216.218 
dashboard.tracking.punjab.gov.pk 103.226.216.219 
ebidding.lgcd.punjab.gov.pk 103.226.216.219 
www.dashboard.tracking.punjab.gov.pk 103.226.216.219 
mne.punjab.gov.pk 103.226.216.220 
rie.punjab.gov.pk 103.226.216.220 
shcm.punjab.gov.pk 103.226.216.220 
www.shcm.punjab.gov.pk 103.226.216.220 
open.punjab.gov.pk 103.226.216.221 
www.open.punjab.gov.pk 103.226.216.221 
staging.epay.punjab.gov.pk 103.226.216.222 
policereport.punjab.gov.pk 103.226.216.223 
www.policereport.punjab.gov.pk 103.226.216.223 
revamp.punjab.gov.pk 103.226.216.224 
www.revamp.punjab.gov.pk 103.226.216.224 
accms.punjab.gov.pk 103.226.216.225 
beta.accms.punjab.gov.pk 103.226.216.225 
www.accms.punjab.gov.pk 103.226.216.225 
dev.pwmp.punjab.gov.pk 103.226.216.226 
pwmp.punjab.gov.pk 103.226.216.226 
www.pwmp.punjab.gov.pk 103.226.216.226 
crm.punjab.gov.pk 103.226.216.227 
fixit.punjab.gov.pk 103.226.216.227 
www.crm.punjab.gov.pk 103.226.216.227 
consumerservice.punjab.gov.pk 103.226.216.228 
beta.tracking.punjab.gov.pk 103.226.216.229 
ams.punjab.gov.pk 103.226.216.238 
billing1.pitb.gov.pk 103.226.216.236 
billing2.pitb.gov.pk 103.226.216.236 
billing3.pitb.gov.pk 103.226.216.236 
billing.pitb.gov.pk 103.226.216.236 
cert.punjab.gov.pk 103.226.216.236 
chatbot.pitb.gov.pk 103.226.216.235 
commercial.lhc.gov.pk 103.226.216.237 
compliance.punjab.gov.pk 103.226.216.230 
cso.egdms.punjab.gov.pk 103.226.216.23 
ctpinventory.punjab.gov.pk 103.226.216.238 
domicile.punjab.gov.pk 103.226.216.238 
domepayment.punjab.gov.pk 103.226.216.238 
domicileapi.punjab.gov.pk 103.226.216.238 
helpdesk.pitb.gov.pk 103.226.216.236 
hrmis.punjab.gov.pk 103.226.216.238 
infra.pitb.gov.pk 103.226.216.236 
insafimdad.punjab.gov.pk 103.226.216.230 
jobportalapi.punjab.gov.pk 103.226.216.238 
jobs1.lhc.gov.pk 103.226.216.237 
jobs.lhc.gov.pk 103.226.216.237 
lhcrc.lhc.gov.pk 103.226.216.237 
library.lhc.gov.pk 103.226.216.237 
mtmis.excise.punjab.gov.pk 103.226.216.239 
phonebook.pitb.gov.pk 103.226.216.236 
pmtf.punjab.gov.pk 103.226.216.230 
ppsahiwal.punjab.gov.pk 103.226.216.238 
regreenlahore.punjab.gov.pk 103.226.216.233 
researchcenter.lhc.gov.pk 103.226.216.237 
spis.punjab.gov.pk 103.226.216.238 
vcdesk.pitb.gov.pk 103.226.216.236 
vmis.punjab.gov.pk 103.226.216.238 
waf3.pitb.gov.pk 103.226.216.236 
wps.punjab.gov.pk 103.226.216.238 
www.ams.punjab.gov.pk 103.226.216.238 
www.cert.punjab.gov.pk 103.226.216.236 
www.compliance.punjab.gov.pk 103.226.216.230 
www.cso.egdms.punjab.gov.pk 103.226.216.23 
www.ctpinventory.punjab.gov.pk 103.226.216.238 
www.domepayment.punjab.gov.pk 103.226.216.238 
www.hrmis.punjab.gov.pk 103.226.216.238 
www.insafimdad.punjab.gov.pk 103.226.216.230 
www.jobs.lhc.gov.pk 103.226.216.237 
www.lhcrc.lhc.gov.pk 103.226.216.237 
www.library.lhc.gov.pk 103.226.216.237 
www.pmtf.punjab.gov.pk 103.226.216.230 
www.ppsahiwal.punjab.gov.pk 103.226.216.238 
www.spis.punjab.gov.pk 103.226.216.238 
www.vmis.punjab.gov.pk 103.226.216.238 
compliance.punjab.gov.pk 103.226.216.230 
insafimdad.punjab.gov.pk 103.226.216.230 
pmtf.punjab.gov.pk 103.226.216.230 
www.compliance.punjab.gov.pk 103.226.216.230 
www.insafimdad.punjab.gov.pk 103.226.216.230 
www.pmtf.punjab.gov.pk 103.226.216.230 
regreenlahore.punjab.gov.pk 103.226.216.233 
chatbot.pitb.gov.pk 103.226.216.235 
billing1.pitb.gov.pk 103.226.216.236 
billing2.pitb.gov.pk 103.226.216.236 
billing3.pitb.gov.pk 103.226.216.236 
billing.pitb.gov.pk 103.226.216.236 
cert.punjab.gov.pk 103.226.216.236 
helpdesk.pitb.gov.pk 103.226.216.236 
infra.pitb.gov.pk 103.226.216.236 
phonebook.pitb.gov.pk 103.226.216.236 
vcdesk.pitb.gov.pk 103.226.216.236 
waf3.pitb.gov.pk 103.226.216.236 
www.cert.punjab.gov.pk 103.226.216.236 
commercial.lhc.gov.pk 103.226.216.237 
jobs1.lhc.gov.pk 103.226.216.237 
jobs.lhc.gov.pk 103.226.216.237 
lhcrc.lhc.gov.pk 103.226.216.237 
library.lhc.gov.pk 103.226.216.237 
researchcenter.lhc.gov.pk 103.226.216.237 
www.jobs.lhc.gov.pk 103.226.216.237 
www.lhcrc.lhc.gov.pk 103.226.216.237 
www.library.lhc.gov.pk 103.226.216.237 
ams.punjab.gov.pk 103.226.216.238 
ctpinventory.punjab.gov.pk 103.226.216.238 
domicile.punjab.gov.pk 103.226.216.238 
domepayment.punjab.gov.pk 103.226.216.238 
domicileapi.punjab.gov.pk 103.226.216.238 
hrmis.punjab.gov.pk 103.226.216.238 
jobportalapi.punjab.gov.pk 103.226.216.238 
ppsahiwal.punjab.gov.pk 103.226.216.238 
spis.punjab.gov.pk 103.226.216.238 
vmis.punjab.gov.pk 103.226.216.238 
wps.punjab.gov.pk 103.226.216.238 
www.ams.punjab.gov.pk 103.226.216.238 
www.ctpinventory.punjab.gov.pk 103.226.216.238 
www.domepayment.punjab.gov.pk 103.226.216.238 
www.hrmis.punjab.gov.pk 103.226.216.238 
www.ppsahiwal.punjab.gov.pk 103.226.216.238 
www.spis.punjab.gov.pk 103.226.216.238 
www.vmis.punjab.gov.pk 103.226.216.238 
mtmis.excise.punjab.gov.pk 103.226.216.239 
adu.agripunjab.gov.pk 103.226.216.243 
adu.punjab.gov.pk 103.226.216.243 
agricom.punjab.gov.pk 103.226.216.243 
agrihr.punjab.gov.pk 103.226.216.243 
agriloan.punjab.gov.pk 103.226.216.243 
agriimplement.punjab.gov.pk 103.226.216.243 
agriinternship.punjab.gov.pk 103.226.216.243 
apps.pspa.punjab.gov.pk 103.226.216.240 
biosocket.pitb.gov.pk 103.226.216.243 
bioverisys.punjab.gov.pk 103.226.216.243 
cnicverisys.punjab.gov.pk 103.226.216.243 
cottonseed.punjab.gov.pk 103.226.216.243 
cropinsurance.punjab.gov.pk 103.226.216.243 
dap.punjab.gov.pk 103.226.216.243 
dev.agriloan.punjab.gov.pk 103.226.216.243 
dev.cottonseed.punjab.gov.pk 103.226.216.243 
dev.dap.punjab.gov.pk 103.226.216.243 
dev-pak-hajj.punjab.gov.pk 103.226.216.245 
dev.pscims.punjab.gov.pk 103.226.216.243 
dev.seedsubsidy.punjab.gov.pk 103.226.216.243 
dgkdsm.punjab.gov.pk 103.226.216.243 
dgkwms.punjab.gov.pk 103.226.216.243 
dev.gypsumsubsidy.punjab.gov.pk 103.226.216.243 
efinanceapi.punjab.gov.pk 103.226.216.24 
efinance.punjab.gov.pk 103.226.216.24 
ega-projects.punjab.gov.pk 103.226.216.245 
fbrrpm.punjab.gov.pk 103.226.216.243 
gypsumsubsidy.punjab.gov.pk 103.226.216.243 
inauguration.pkcp.punjab.gov.pk 103.226.216.240 
lad.punjab.gov.pk 103.226.216.246 
mis.pkcp.punjab.gov.pk 103.226.216.240 
msnchr.punjab.gov.pk 103.226.216.245 
nfe.punjab.gov.pk 103.226.216.246 
nfe-test.punjab.gov.pk 103.226.216.246 
npesubsidy.punjab.gov.pk 103.226.216.243 
pkcp.punjab.gov.pk 103.226.216.240 
pscims.punjab.gov.pk 103.226.216.243 
psm.punjab.gov.pk 103.226.216.243 
pulsesubsidy.punjab.gov.pk 103.226.216.243 
reg.pkcp.punjab.gov.pk 103.226.216.240 
seedsubsidy.punjab.gov.pk 103.226.216.243 
smtprelay01.punjab.gov.pk 103.226.216.248 
vectorsurveillance.punjab.gov.pk 103.226.216.245 
www.agriimplement.punjab.gov.pk 103.226.216.243 
www.agriinternship.punjab.gov.pk 103.226.216.243 
www.agriloan.punjab.gov.pk 103.226.216.243 
www.apps.pspa.punjab.gov.pk 103.226.216.240 
www.biosocket.pitb.gov.pk 103.226.216.243 
www.bioverisys.punjab.gov.pk 103.226.216.243 
www.cnicverisys.punjab.gov.pk 103.226.216.243 
www.cottonseed.punjab.gov.pk 103.226.216.243 
www.cropinsurance.punjab.gov.pk 103.226.216.243 
www.dap.punjab.gov.pk 103.226.216.243 
www.dev.agriloan.punjab.gov.pk 103.226.216.243 
www.dgkwms.punjab.gov.pk 103.226.216.243 
www.dgkdsm.punjab.gov.pk 103.226.216.243 
www.fbrrpm.punjab.gov.pk 103.226.216.243 
www.gypsumsubsidy.punjab.gov.pk 103.226.216.243 
www.kpmis.punjab.gov.pk 103.226.216.243 
www.lad.punjab.gov.pk 103.226.216.246 
www.nfe.punjab.gov.pk 103.226.216.246 
www.nfe-test.punjab.gov.pk 103.226.216.246 
www.npesubsidy.punjab.gov.pk 103.226.216.243 
www.pkcp.punjab.gov.pk 103.226.216.240 
www.pscims.punjab.gov.pk 103.226.216.243 
www.psm.punjab.gov.pk 103.226.216.243 
www.pulsesubsidy.punjab.gov.pk 103.226.216.243 
www.reg.pkcp.punjab.gov.pk 103.226.216.240 
www.seedsubsidy.punjab.gov.pk 103.226.216.243 
www.vectorsurveillance.punjab.gov.pk 103.226.216.245 
apps.pspa.punjab.gov.pk 103.226.216.240 
inauguration.pkcp.punjab.gov.pk 103.226.216.240 
mis.pkcp.punjab.gov.pk 103.226.216.240 
pkcp.punjab.gov.pk 103.226.216.240 
reg.pkcp.punjab.gov.pk 103.226.216.240 
www.apps.pspa.punjab.gov.pk 103.226.216.240 
www.pkcp.punjab.gov.pk 103.226.216.240 
www.reg.pkcp.punjab.gov.pk 103.226.216.240 
adu.agripunjab.gov.pk 103.226.216.243 
adu.punjab.gov.pk 103.226.216.243 
agricom.punjab.gov.pk 103.226.216.243 
agrihr.punjab.gov.pk 103.226.216.243 
agriloan.punjab.gov.pk 103.226.216.243 
agriimplement.punjab.gov.pk 103.226.216.243 
agriinternship.punjab.gov.pk 103.226.216.243 
biosocket.pitb.gov.pk 103.226.216.243 
bioverisys.punjab.gov.pk 103.226.216.243 
cnicverisys.punjab.gov.pk 103.226.216.243 
cottonseed.punjab.gov.pk 103.226.216.243 
cropinsurance.punjab.gov.pk 103.226.216.243 
dap.punjab.gov.pk 103.226.216.243 
dev.agriloan.punjab.gov.pk 103.226.216.243 
dev.cottonseed.punjab.gov.pk 103.226.216.243 
dev.dap.punjab.gov.pk 103.226.216.243 
dev.pscims.punjab.gov.pk 103.226.216.243 
dev.seedsubsidy.punjab.gov.pk 103.226.216.243 
dgkdsm.punjab.gov.pk 103.226.216.243 
dgkwms.punjab.gov.pk 103.226.216.243 
dev.gypsumsubsidy.punjab.gov.pk 103.226.216.243 
fbrrpm.punjab.gov.pk 103.226.216.243 
gypsumsubsidy.punjab.gov.pk 103.226.216.243 
npesubsidy.punjab.gov.pk 103.226.216.243 
pscims.punjab.gov.pk 103.226.216.243 
psm.punjab.gov.pk 103.226.216.243 
pulsesubsidy.punjab.gov.pk 103.226.216.243 
seedsubsidy.punjab.gov.pk 103.226.216.243 
www.agriimplement.punjab.gov.pk 103.226.216.243 
www.agriinternship.punjab.gov.pk 103.226.216.243 
www.agriloan.punjab.gov.pk 103.226.216.243 
www.biosocket.pitb.gov.pk 103.226.216.243 
www.bioverisys.punjab.gov.pk 103.226.216.243 
www.cnicverisys.punjab.gov.pk 103.226.216.243 
www.cottonseed.punjab.gov.pk 103.226.216.243 
www.cropinsurance.punjab.gov.pk 103.226.216.243 
www.dap.punjab.gov.pk 103.226.216.243 
www.dev.agriloan.punjab.gov.pk 103.226.216.243 
www.dgkwms.punjab.gov.pk 103.226.216.243 
www.dgkdsm.punjab.gov.pk 103.226.216.243 
www.fbrrpm.punjab.gov.pk 103.226.216.243 
www.gypsumsubsidy.punjab.gov.pk 103.226.216.243 
www.kpmis.punjab.gov.pk 103.226.216.243 
www.npesubsidy.punjab.gov.pk 103.226.216.243 
www.pscims.punjab.gov.pk 103.226.216.243 
www.psm.punjab.gov.pk 103.226.216.243 
www.pulsesubsidy.punjab.gov.pk 103.226.216.243 
www.seedsubsidy.punjab.gov.pk 103.226.216.243 
dev-pak-hajj.punjab.gov.pk 103.226.216.245 
ega-projects.punjab.gov.pk 103.226.216.245 
msnchr.punjab.gov.pk 103.226.216.245 
vectorsurveillance.punjab.gov.pk 103.226.216.245 
www.vectorsurveillance.punjab.gov.pk 103.226.216.245 
lad.punjab.gov.pk 103.226.216.246 
nfe.punjab.gov.pk 103.226.216.246 
nfe-test.punjab.gov.pk 103.226.216.246 
www.lad.punjab.gov.pk 103.226.216.246 
www.nfe.punjab.gov.pk 103.226.216.246 
